fish_id,site_id,year,day,month,location,fish_num,species,length,height,Lep_cope,chalA,chalB,Lep_PAmale,Lep_PAfemale,Lep_male,Lep_nongravid,Lep_gravid,Caligus_cope,Caligus_mot,Caligus_gravid,unid_cope,chal_unid,unid_PA,unid_adult,chal_scar,pred_scar,mot_scar,hem,mateguarding,eroded_gill,blue_blotches,pinched_belly,scales,white_eye,Grazed_gill_plate,Lironca,comments,sum_all_lice,Prevalence,Motile Lep,Motile Caligus,chal,attached
186,16,2019,14,3,Tranquil estuary,7,chum,37,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0
187,16,2019,14,3,Tranquil estuary,8,chum,41,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0
188,16,2019,14,3,Tranquil estuary,9,chum,37,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0
189,16,2019,14,3,Tranquil estuary,10,chum,42,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0
190,16,2019,14,3,Tranquil estuary,11,chum,39,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0
191,16,2019,14,3,Tranquil estuary,12,chum,35,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0
192,16,2019,14,3,Tranquil estuary,13,chum,43,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0
193,16,2019,14,3,Tranquil estuary,14,chum,41,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0
194,16,2019,14,3,Tranquil estuary,15,chum,38,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0
195,16,2019,14,3,Tranquil estuary,16,chum,36,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0
196,16,2019,14,3,Tranquil estuary,17,chum,37,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0
197,16,2019,14,3,Tranquil estuary,18,chum,35,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0
198,16,2019,14,3,Tranquil estuary,19,chum,44,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0
199,16,2019,14,3,Tranquil estuary,20,chum,36,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0
200,17,2019,29,3,Buckle Bay,1,chum,44,7,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,0,0,0,0,0,0
201,17,2019,29,3,Buckle Bay,2,chum,42,8,,2,,,,,,,,,,,,,,1,,,,,,1,,,,,,,2,1,0,0,2,2
202,17,2019,29,3,Buckle Bay,3,chum,49,9,,,1,,,,,,,,,,,,,1,,,,,,1,,,,,,,1,1,0,0,1,1
203,17,2019,29,3,Buckle Bay,4,chum,52,9,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,0,0,0,0,0,0
204,17,2019,29,3,Buckle Bay,5,chum,51,9,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,0,0,0,0,0,0
205,17,2019,29,3,Buckle Bay,6,chum,51,9,,2,1,,,,,,,,,,,,,1,,,,,,1,,,,,,,3,1,0,0,3,3
206,17,2019,29,3,Buckle Bay,7,chum,47,8,,1,,,,,,,,,,,,,,1,,,,,,,,,,,,,1,1,0,0,1,1
207,17,2019,29,3,Buckle Bay,8,chum,52,9,,,,,,,,,,,,,,,,,,,1,,,,,,,,,hem caudal fin,0,0,0,0,0,0
208,17,2019,29,3,Buckle Bay,9,chum,51,10,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0,0,0,1
209,17,2019,29,3,Buckle Bay,10,chum,41,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0
210,17,2019,29,3,Buckle Bay,11,chum,49,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,gill parasite ,0,0,0,0,0,0
211,17,2019,29,3,Buckle Bay,12,chum,49,9,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0,0,1,1
212,17,2019,29,3,Buckle Bay,13,chum,39,8,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0,0,0,1
213,17,2019,29,3,Buckle Bay,14,chum,41,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0
214,17,2019,29,3,Buckle Bay,15,chum,79,11,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,0,0,0,0,0,0
215,17,2019,29,3,Buckle Bay,16,chum,67,10,,,2,,,,,,,1,,,,,,2,,,1,,,,,,,,,hem eye,3,1,0,1,2,2
216,18,2019,29,3,Elbow Bank,1,chum,59,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0
217,18,2019,29,3,Elbow Bank,2,chum,58,10,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,0,0,0,0,0,0
218,18,2019,29,3,Elbow Bank,3,chum,49,9,,2,,,,,,,,,,,,,,2,,,,,,,,,,,,,2,1,0,0,2,2
219,18,2019,29,3,Elbow Bank,4,chum,42,6,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,0,0,0,0,0,0
220,19,2019,10,4,Ritchie Bay,1,chum,83,11,,2,,,,,,,2,1,,,,,,1,,,,,,,,1,,,,,5,1,0,1,2,2
221,19,2019,10,4,Ritchie Bay,2,chum,50,8,,,,,,,,,3,,,,,,,,,,,,,1,,,,,,,3,1,0,0,0,0
222,19,2019,10,4,Ritchie Bay,3,chum,72,10,,1,1,,,,,,,,,,,,,1,,,,,,,,1,,,,,2,1,0,0,2,2
223,19,2019,10,4,Ritchie Bay,4,chum,50,5,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0,0,1,1
224,19,2019,10,4,Ritchie Bay,5,chum,65,7,,2,,,,,,,,1,,,,,,2,,1,,,,,,,,,,,3,1,0,1,2,2
225,19,2019,10,4,Ritchie Bay,6,chum,59,7,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,0,0,1,2
226,19,2019,10,4,Ritchie Bay,7,chum,90,12,,,,,,,,,,,,,,,,,,,,,,,,1,,,,scarred flank,0,0,0,0,0,0
227,19,2019,10,4,Ritchie Bay,8,chum,55,5,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0,0,1,1
228,19,2019,10,4,Ritchie Bay,9,chum,71,9,,,,,,,,,1,,,,,,,,,,,,1,1,,1,,,,,1,1,0,0,0,0
229,19,2019,10,4,Ritchie Bay,10,chum,62,9,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,0,0,0,0,0,0
230,19,2019,10,4,Ritchie Bay,11,chum,92,12,,,,,,,,,,,,,,,,,,,,,,,,1,,,,scarred flank,0,0,0,0,0,0
231,19,2019,10,4,Ritchie Bay,12,chum,95,15,,,1,1,1,,,,,,,,,,,1,,,,,,,,1,,,,,3,1,2,0,1,1
232,19,2019,10,4,Ritchie Bay,13,chum,55,7,,,1,,,,,,1,,,,,,,1,,,,,1,1,,,,,,grazed gill plate,2,1,0,0,1,1
233,19,2019,10,4,Ritchie Bay,14,chum,59,8,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0,0,1,1
234,19,2019,10,4,Ritchie Bay,15,chum,98,12,,1,,,,,,,,,,,,,,,,,,,,,,1,,,,,1,1,0,0,1,1
235,19,2019,10,4,Ritchie Bay,16,chum,82,12,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,1,1,1,0,0,0
236,19,2019,10,4,Ritchie Bay,17,chum,88,10,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,0,0,0,0,0,0
237,19,2019,10,4,Ritchie Bay,18,chum,50,8,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,1,1,0,1,0,0
238,19,2019,10,4,Ritchie Bay,19,chum,50,6,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0,0,1,1
239,19,2019,10,4,Ritchie Bay,20,chum,52,7,,1,,,,,,,,,,,,,,1,,,,,,,,,,,,,1,1,0,0,1,1
240,19,2019,10,4,Ritchie Bay,21,chum,55,5,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0,0,0,1
241,19,2019,10,4,Ritchie Bay,22,chum,52,5,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,0,0,0,0,0,0
242,19,2019,10,4,Ritchie Bay,23,chum,50,8,1,,1,1,,,,,,,,,,,,1,,,,,,1,,,,,,,3,1,1,0,1,2
243,19,2019,10,4,Ritchie Bay,24,chum,65,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0
244,19,2019,10,4,Ritchie Bay,25,chum,55,8,,1,1,,,,,,,,,,,,,1,,,,,,1,,,,,,caudal fin eroded,2,1,0,0,2,2
245,19,2019,10,4,Ritchie Bay,26,chum,65,10,,,,,1,,,,,,,,,,,,,,,,,1,,,,,,,1,1,1,0,0,0
246,19,2019,10,4,Ritchie Bay,27,chum,85,12,,1,,,,,1,,,,,,,,,1,,,1,,,,,1,,,,hem caudal fin,2,1,1,0,1,1
247,19,2019,10,4,Ritchie Bay,28,chum,55,7,3,1,1,,,,,,,,,,,,,2,,,,,1,,,,,,,grazed gill plate,5,1,0,0,2,5
248,19,2019,10,4,Ritchie Bay,29,chum,50,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0
249,19,2019,10,4,Ritchie Bay,30,chum,65,10,1,,,,1,,,,,,,,,,,,,,,,,1,,1,,,,,2,1,1,0,0,1
250,19,2019,10,4,Ritchie Bay,31,chum,65,8,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,2,1,0,0,0,0
251,19,2019,10,4,Ritchie Bay,32,chum,62,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0
252,19,2019,10,4,Ritchie Bay,33,chum,95,16,1,1,,,,,,,,,,,,,,,,,,,,,,1,,,,,2,1,0,0,1,2
253,19,2019,10,4,Ritchie Bay,34,chum,78,12,,2,,,,,,,,,,,,,,1,,,,,2,,,1,,,,both gills eroded,2,1,0,0,2,2
254,19,2019,10,4,Ritchie Bay,35,chum,65,6,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,0,0,0,2
255,19,2019,10,4,Ritchie Bay,36,chum,50,8,,2,,,,,,,,1,,,,,,1,,,1,,1,1,,,,,,"grazed gill plate, hem chal scar",3,1,0,1,2,2
256,19,2019,10,4,Ritchie Bay,37,chum,58,8,,2,,,,,,,,,,,,,,1,,,,,1,1,,1,,,,grazed gill plate,2,1,0,0,2,2
257,19,2019,10,4,Ritchie Bay,38,chum,60,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0
258,19,2019,10,4,Ritchie Bay,39,chum,58,8,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0,0,1,1
259,19,2019,10,4,Ritchie Bay,40,chum,45,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0
260,19,2019,10,4,Ritchie Bay,41,chum,66,10,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,1,1,0,0,0,0
261,19,2019,10,4,Ritchie Bay,42,chum,60,9,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0,0,1,1
262,19,2019,10,4,Ritchie Bay,43,chum,90,12,,,,1,,,,,,,,,,,,,,,,,,,,1,,,,,1,1,1,0,0,0
263,19,2019,10,4,Ritchie Bay,44,chum,52,6,,,,,,,,,1,,,,,,,,,,,,,1,,,,,,,1,1,0,0,0,0
264,19,2019,10,4,Ritchie Bay,45,chum,48,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0
265,19,2019,10,4,Ritchie Bay,46,chum,55,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0
266,19,2019,10,4,Ritchie Bay,47,chum,58,10,,,,1,,,,,1,1,,,,,,,,,1,,,,,,,,,hem anal fin,3,1,1,1,0,0
267,19,2019,10,4,Ritchie Bay,48,chum,68,10,,1,,,,,,,,1,,,,,,1,,,,,,,,1,,,,,2,1,0,1,1,1
268,19,2019,10,4,Ritchie Bay,49,chum,72,12,,1,1,,,,,,,,,,,,,1,,,,,,,,1,,,,,2,1,0,0,2,2
269,19,2019,10,4,Ritchie Bay,50,chum,54,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0
270,20,2019,10,4,Buckle Bay,1,chum,42,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0
271,20,2019,10,4,Buckle Bay,2,chum,48,5,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,0,0,0,0,0,0
272,20,2019,10,4,Buckle Bay,3,chum,38,8,,1,,,,,,,1,,,,,,,,,,,,,,,,,,,,2,1,0,0,1,1
273,20,2019,10,4,Buckle Bay,4,chum,42,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0
274,20,2019,10,4,Buckle Bay,5,chum,40,6,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0,0,1,1
275,20,2019,10,4,Buckle Bay,6,chum,40,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0
276,20,2019,10,4,Buckle Bay,7,chum,48,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0
277,20,2019,10,4,Buckle Bay,8,chum,49,8,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,0,0,0,2
278,20,2019,10,4,Buckle Bay,9,chum,40,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0
279,20,2019,10,4,Buckle Bay,10,chum,44,8,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,1,1,0,0,0,0
280,20,2019,10,4,Buckle Bay,11,chum,38,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0
281,20,2019,10,4,Buckle Bay,12,chum,40,6,,2,,,,,,,,,,,,,,1,,,,,,,,,,,,,2,1,0,0,2,2
282,20,2019,10,4,Buckle Bay,13,chum,49,9,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0,0,1,1
283,20,2019,10,4,Buckle Bay,14,chum,54,9,,1,2,,,,,,4,,,,,,,2,,,1,,,,,,,,,hem anal fin,7,1,0,0,3,3
284,20,2019,10,4,Buckle Bay,15,chum,40,6,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0,0,0,1
285,20,2019,10,4,Buckle Bay,16,chum,40,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0
286,20,2019,10,4,Buckle Bay,17,chum,41,7,2,2,,,,,,,,,,,,,,1,,,1,,,,,,,,,hem chal scar,4,1,0,0,2,4
287,20,2019,10,4,Buckle Bay,18,chum,44,7,,1,,,,,,,,,,,,,,1,,,,,,,,,,,,,1,1,0,0,1,1
288,20,2019,10,4,Buckle Bay,19,chum,57,10,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,1,1,0,0,0,0
289,20,2019,10,4,Buckle Bay,20,chum,44,8,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,0,0,2,2
290,20,2019,10,4,Buckle Bay,21,chum,42,7,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,0,0,2,2
291,20,2019,10,4,Buckle Bay,22,chum,40,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0
292,20,2019,10,4,Buckle Bay,23,chum,45,7,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0,0,0,1
293,20,2019,10,4,Buckle Bay,24,chum,39,7,1,1,,,,,,,,,,,,,,1,,,,,,,,,,,,,2,1,0,0,1,2
294,20,2019,10,4,Buckle Bay,25,chum,41,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,white eye,0,0,0,0,0,0
295,20,2019,10,4,Buckle Bay,26,chum,47,7,,2,,,,,,,,,,,,,,1,,,,,,1,,,,,,,2,1,0,0,2,2
296,20,2019,10,4,Buckle Bay,27,chum,41,5,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,1,1,0,0,0,0
297,20,2019,10,4,Buckle Bay,28,chum,38,6,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0,0,0,1
298,20,2019,10,4,Buckle Bay,29,chum,38,4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,unzipped,1,1,0,0,0,1
299,20,2019,10,4,Buckle Bay,30,chum,40,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0
300,20,2019,10,4,Buckle Bay,31,chum,35,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0
301,20,2019,10,4,Buckle Bay,32,chum,49,8,,,1,,,,,,,,,,,,,1,,,,,,,,,,,,hem chal scar; white eye; eroded caudal fin,1,1,0,0,1,1
302,20,2019,10,4,Buckle Bay,33,chum,44,7,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,0,0,0,0,0,0
303,20,2019,10,4,Buckle Bay,34,chum,42,6,,,,,,,,,,,,,,,,,,,1,,,,,,,,,hem lower jaw,0,0,0,0,0,0
304,20,2019,10,4,Buckle Bay,35,chum,39,6,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0,0,0,1
305,20,2019,10,4,Buckle Bay,36,chum,39,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0
306,20,2019,10,4,Buckle Bay,37,chum,46,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0
307,20,2019,10,4,Buckle Bay,38,chum,37,5,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0,0,0,1
308,20,2019,10,4,Buckle Bay,39,chum,39,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,white eye,0,0,0,0,0,0
309,20,2019,10,4,Buckle Bay,40,chum,40,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0
310,20,2019,10,4,Buckle Bay,41,chum,40,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0
311,20,2019,10,4,Buckle Bay,42,chum,39,6,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0,0,0,1
312,20,2019,10,4,Buckle Bay,43,chum,37,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0
313,20,2019,10,4,Buckle Bay,44,chum,39,6,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0,0,1,1
314,20,2019,10,4,Buckle Bay,45,chum,45,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0
315,20,2019,10,4,Buckle Bay,46,chum,42,7,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0,0,1,1
316,20,2019,10,4,Buckle Bay,47,chum,43,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0
317,20,2019,10,4,Buckle Bay,48,chum,50,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0
318,20,2019,10,4,Buckle Bay,49,chum,36,5,1,,,,,,,,,,,,,,,,,,1,,,,,,,,,hem pelvic fin,1,1,0,0,0,1
319,20,2019,10,4,Buckle Bay,50,chum,39,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0
320,21,2019,17,4,Cypre River,1,chum,40,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0
321,21,2019,17,4,Cypre River,2,chum,49,9,,1,,,,,,,,,,,,,,1,1,,,,,,,,,,,ps fish,1,1,0,0,1,1
322,21,2019,17,4,Cypre River,3,chum,48,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0
323,21,2019,17,4,Cypre River,4,chum,41,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0
324,21,2019,17,4,Cypre River,5,chum,41,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0
325,21,2019,17,4,Cypre River,6,chum,38,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0
326,21,2019,17,4,Cypre River,7,chum,42,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0
327,21,2019,17,4,Cypre River,8,chum,41,6,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,0,0,0,0,0,0
328,22,2019,17,4,Ritchie Bay,1,chum,52,6,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0,0,0,1
329,22,2019,17,4,Ritchie Bay,2,chum,34,4,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,0,0,0,2
330,22,2019,17,4,Ritchie Bay,3,chum,43,6,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0,0,0,1
331,22,2019,17,4,Ritchie Bay,4,chum,52,7,1,1,1,,,,,,2,,,,,,,,,,,,,,,,,,,,5,1,0,0,2,3
332,22,2019,17,4,Ritchie Bay,5,chum,50,8,,,1,,,,,,,,,,,,,1,,,,,,,,,,,,,1,1,0,0,1,1
333,22,2019,17,4,Ritchie Bay,6,chinook,56,7,2,2,,,,,,,,,,,,,,2,,,,,,1,,,,,,,4,1,0,0,2,4
334,22,2019,17,4,Ritchie Bay,7,chum,48,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0
335,22,2019,17,4,Ritchie Bay,8,chinook,54,8,1,2,1,,,,,,,,,,,,,,,,,,,1,,,,,,,4,1,0,0,3,4
336,22,2019,17,4,Ritchie Bay,9,chum,60,9,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,0,0,0,0,0,0
337,22,2019,17,4,Ritchie Bay,10,chum,48,7,1,2,,,,,,,,,,,,,,,,,,,1,1,,,,,,grazed gill plate,3,1,0,0,2,3
338,22,2019,17,4,Ritchie Bay,11,chum,57,8,,1,1,,,1,,,,,,,,,,,,,,,,1,,1,,,,,3,1,1,0,2,2
339,22,2019,17,4,Ritchie Bay,12,chum,52,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0
340,22,2019,17,4,Ritchie Bay,13,chum,39,7,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,0,0,1,2
341,22,2019,17,4,Ritchie Bay,14,chinook,46,7,1,2,,,,,,,,,,,,,,2,,,,,,,,,,,,,3,1,0,0,2,3
342,22,2019,17,4,Ritchie Bay,15,chinook,48,8,,3,,,,,,,,,,,,,,1,,,,,,,,,,,,,3,1,0,0,3,3
343,22,2019,17,4,Ritchie Bay,16,chum,41,6,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0,0,1,1
344,22,2019,17,4,Ritchie Bay,17,chinook,42,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0
345,22,2019,17,4,Ritchie Bay,18,chum,48,8,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,0,0,0,2
346,22,2019,17,4,Ritchie Bay,19,chum,48,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0
347,22,2019,17,4,Ritchie Bay,20,chum,37,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0
348,22,2019,17,4,Ritchie Bay,21,chum,59,9,2,1,1,,1,,,,1,,,,,,,,,,1,,,1,,,,,,hem eye,6,1,1,0,2,4
349,22,2019,17,4,Ritchie Bay,22,chum,44,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0
350,22,2019,17,4,Ritchie Bay,23,chinook,48,6,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,0,0,1,2
351,22,2019,17,4,Ritchie Bay,24,chinook,45,6,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,3,1,0,0,2,3
352,22,2019,17,4,Ritchie Bay,25,chum,52,8,,4,2,,,,,,,,,,,,,1,,,,,,,,,,,,,6,1,0,0,6,6
353,22,2019,17,4,Ritchie Bay,26,chum,43,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0
354,22,2019,17,4,Ritchie Bay,27,chum,43,7,,1,,,,,,,,,,,,,,1,,,1,,,,,,,,,hem chal scar,1,1,0,0,1,1
355,22,2019,17,4,Ritchie Bay,28,chum,49,9,,1,,,,,,,,,,,,,,1,,,,,,,,,,,,,1,1,0,0,1,1
356,22,2019,17,4,Ritchie Bay,29,chum,50,7,,,1,,,,,,,,,,,,,1,,,,,,,,,,,,,1,1,0,0,1,1
357,22,2019,17,4,Ritchie Bay,30,chum,49,8,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0,0,0,1
358,22,2019,17,4,Ritchie Bay,31,chinook,52,9,3,1,1,,,,,,,,,,,,,,,,,,1,,,,,,,grazed gill plate,5,1,0,0,2,5
359,22,2019,17,4,Ritchie Bay,32,chum,53,9,1,,,,1,,,,,,,,,,,,,,,,,1,,,,,,,2,1,1,0,0,1
360,22,2019,17,4,Ritchie Bay,33,chinook,61,9,,2,1,1,,,,,,,,,,,,3,,,,,,,,,,,,,4,1,1,0,3,3
361,22,2019,17,4,Ritchie Bay,34,chinook,53,9,3,,4,,1,,,,,,,,,,,1,,,,,1,,,,,,,white eye,8,1,1,0,4,7
362,22,2019,17,4,Ritchie Bay,35,chum,60,10,1,1,,,,,,,,1,,,,,,,,,,,,,,1,,,,,3,1,0,1,1,2
363,22,2019,17,4,Ritchie Bay,36,chum,48,7,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0,0,0,1
364,22,2019,17,4,Ritchie Bay,37,chum,47,7,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,3,1,0,0,2,3
365,22,2019,17,4,Ritchie Bay,38,chum,47,7,2,,,,,,,,,,,,,,,,,,,,,1,,,,,,,2,1,0,0,0,2
366,22,2019,17,4,Ritchie Bay,39,chum,45,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0
367,22,2019,17,4,Ritchie Bay,40,chum,46,7,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,6,1,0,0,3,6
368,22,2019,17,4,Ritchie Bay,41,chum,54,9,,2,1,,,,,,,,,,,,,1,,,,,,,,,,,,,3,1,0,0,3,3
369,22,2019,17,4,Ritchie Bay,42,chum,52,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0
370,22,2019,17,4,Ritchie Bay,43,chum,58,9,,2,2,,,,,,,,,,,,,,,,,,,1,,,,,,,4,1,0,0,4,4
371,22,2019,17,4,Ritchie Bay,44,chum,49,8,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,3,1,0,0,2,3
372,22,2019,17,4,Ritchie Bay,45,chum,47,7,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,0,0,1,2
373,22,2019,17,4,Ritchie Bay,46,chum,46,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0
374,22,2019,17,4,Ritchie Bay,47,chum,57,9,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,0,0,2,2
375,22,2019,17,4,Ritchie Bay,48,chum,47,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0
376,22,2019,17,4,Ritchie Bay,49,chum,51,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0
377,22,2019,17,4,Ritchie Bay,50,chum,44,6,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,0,0,2,2
378,22,2019,17,4,Ritchie Bay,51,chum,52,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0
